ObjectId,linka_1,licence_1,spoj_1,dopravce_1,tarifni_cislo_1,prijezd_1,ceka_1,odjezd_1,zastavka_crz,zastavka_nazev,vycka,typ,linka_2,licence_2,spoj_2,dopravce_2,z_do,cas,dp_id
3566,IREDO 534,692534,1,BusLine KHK s.r.o.  ,1,2021/10/08 03:17:59+00,0,2021/10/08 03:17:59+00,23585,"Nová Paka,aut.st.",3,bus,IREDO 539,692539,2,BusLine KHK s.r.o.,Úbislavice,2021/10/08 03:12:00+00,CDAL3316
3567,IREDO 535,692535,1,BusLine KHK s.r.o.  ,1,2021/10/08 09:04:59+00,0,2021/10/08 09:04:59+00,23585,"Nová Paka,aut.st.",5,bus,IREDO 406,692406,61,BusLine KHK s.r.o.,Jičín,2021/10/08 08:58:00+00,CDAL3317
3568,IREDO 535,692535,3,BusLine KHK s.r.o.  ,1,2021/10/08 13:05:00+00,0,2021/10/08 13:05:00+00,23585,"Nová Paka,aut.st.",10,bus,IREDO 406,631406,16,BusLine KHK s.r.o.,Trutnov,2021/10/08 12:57:00+00,CDAL3318
3569,IREDO 535,692535,3,BusLine KHK s.r.o.  ,1,2021/10/08 13:05:00+00,0,2021/10/08 13:05:00+00,23585,"Nová Paka,aut.st.",10,bus,IREDO 405,690405,7,KAD spol. s r.o.,Vrchlabí,2021/10/08 12:57:00+00,CDAL3319
3570,IREDO 535,692535,3,BusLine KHK s.r.o.  ,1,2021/10/08 13:05:00+00,0,2021/10/08 13:05:00+00,23585,"Nová Paka,aut.st.",10,bus,IREDO 406,691406,15,AUDIS BUS s.r.o.,Jičín,2021/10/08 12:58:00+00,CDAL3320
3571,IREDO 535,692535,3,BusLine KHK s.r.o.  ,1,2021/10/08 13:05:00+00,0,2021/10/08 13:05:00+00,23585,"Nová Paka,aut.st.",10,bus,IREDO 530,692530,20,BusLine KHK s.r.o.,Hradec Králové,2021/10/08 12:55:00+00,CDAL3321
3572,IREDO 535,692535,5,BusLine KHK s.r.o.  ,1,2021/10/08 15:10:00+00,0,2021/10/08 15:10:00+00,23585,"Nová Paka,aut.st.",10,bus,IREDO 406,631406,69,BusLine KHK s.r.o.,Jičín,2021/10/08 14:58:59+00,CDAL3322
3573,IREDO 535,692535,5,BusLine KHK s.r.o.  ,1,2021/10/08 15:10:00+00,0,2021/10/08 15:10:00+00,23585,"Nová Paka,aut.st.",10,bus,IREDO 530,631530,24,BusLine KHK s.r.o.,Hradec Králové,2021/10/08 14:55:00+00,CDAL3323
3574,IREDO 535,692535,51,BusLine KHK s.r.o.  ,1,2021/10/08 09:04:59+00,0,2021/10/08 09:04:59+00,23585,"Nová Paka,aut.st.",5,bus,IREDO 406,692406,61,BusLine KHK s.r.o.,Jičín,2021/10/08 08:58:00+00,CDAL3324
3575,IREDO 536,692536,5,BusLine KHK s.r.o.  ,40,2021/10/08 04:57:00+00,8,2021/10/08 05:05:00+00,23585,"Nová Paka,aut.st.",5,bus,IREDO 406,691406,1,AUDIS BUS s.r.o.,Jičín,2021/10/08 04:57:59+00,CDAL3325
3576,IREDO 536,692536,15,BusLine KHK s.r.o.  ,40,2021/10/08 10:05:00+00,0,2021/10/08 10:05:00+00,23585,"Nová Paka,aut.st.",5,bus,IREDO 406,691406,13,AUDIS BUS s.r.o.,Jičín,2021/10/08 09:58:00+00,CDAL3326
3577,IREDO 536,692536,17,BusLine KHK s.r.o.  ,40,2021/10/08 10:57:00+00,8,2021/10/08 11:05:00+00,23585,"Nová Paka,aut.st.",5,bus,IREDO 406,691406,3,AUDIS BUS s.r.o.,Jičín,2021/10/08 10:57:59+00,CDAL3327
3578,IREDO 536,692536,19,BusLine KHK s.r.o.  ,40,2021/10/08 11:57:00+00,8,2021/10/08 12:04:59+00,23585,"Nová Paka,aut.st.",5,bus,IREDO 406,691406,6,AUDIS BUS s.r.o.,Trutnov,2021/10/08 11:57:00+00,CDAL3328
3579,IREDO 536,692536,19,BusLine KHK s.r.o.  ,40,2021/10/08 11:57:00+00,8,2021/10/08 12:04:59+00,23585,"Nová Paka,aut.st.",5,bus,IREDO 406,692406,15,BusLine KHK s.r.o.,Jičín,2021/10/08 11:57:00+00,CDAL3329
3580,IREDO 536,692536,25,BusLine KHK s.r.o.  ,40,2021/10/08 14:05:00+00,0,2021/10/08 14:05:00+00,23585,"Nová Paka,aut.st.",10,bus,IREDO 406,631406,19,BusLine KHK s.r.o.,Jičín,2021/10/08 13:57:59+00,CDAL3330
3581,IREDO 536,692536,25,BusLine KHK s.r.o.  ,40,2021/10/08 14:05:00+00,0,2021/10/08 14:05:00+00,23585,"Nová Paka,aut.st.",10,bus,IREDO 530,631530,23,BusLine KHK s.r.o.,Vrchlabí,2021/10/08 14:05:00+00,CDAL3331
3582,IREDO 536,692536,25,BusLine KHK s.r.o.  ,40,2021/10/08 14:05:00+00,0,2021/10/08 14:05:00+00,23585,"Nová Paka,aut.st.",10,bus,IREDO 406,691406,16,AUDIS BUS s.r.o.,Trutnov,2021/10/08 13:57:00+00,CDAL3332
3583,IREDO 536,692536,25,BusLine KHK s.r.o.  ,40,2021/10/08 14:05:00+00,0,2021/10/08 14:05:00+00,23585,"Nová Paka,aut.st.",10,bus,IREDO 530,691530,16,AUDIS BUS s.r.o.,Hradec Králové,2021/10/08 13:55:00+00,CDAL3333
3584,IREDO 536,692536,25,BusLine KHK s.r.o.  ,40,2021/10/08 14:05:00+00,0,2021/10/08 14:05:00+00,23585,"Nová Paka,aut.st.",10,bus,IREDO 536,692536,23,BusLine KHK s.r.o.,Pecka,2021/10/08 13:57:00+00,CDAL3334
3585,IREDO 536,692536,6,BusLine KHK s.r.o.  ,40,2021/10/08 04:25:00+00,0,2021/10/08 04:25:00+00,23585,"Nová Paka,aut.st.",3,bus,IREDO 530,692530,7,BusLine KHK s.r.o.,Hradec Králové,2021/10/08 04:25:00+00,CDAL3335
3586,IREDO 536,692536,14,BusLine KHK s.r.o.  ,40,2021/10/08 08:55:00+00,8,2021/10/08 09:03:00+00,23585,"Nová Paka,aut.st.",5,bus,IREDO 406,692406,61,BusLine KHK s.r.o.,Jičín,2021/10/08 08:58:00+00,CDAL3336
3587,IREDO 536,692536,16,BusLine KHK s.r.o.  ,40,2021/10/08 10:02:59+00,0,2021/10/08 10:02:59+00,23585,"Nová Paka,aut.st.",5,bus,IREDO 406,691406,13,AUDIS BUS s.r.o.,Jičín,2021/10/08 09:58:00+00,CDAL3337
3588,IREDO 536,692536,16,BusLine KHK s.r.o.  ,40,2021/10/08 10:02:59+00,0,2021/10/08 10:02:59+00,23585,"Nová Paka,aut.st.",5,bus,IREDO 406,691406,20,AUDIS BUS s.r.o.,Trutnov,2021/10/08 09:57:00+00,CDAL3338
