OBJECTID,nazev,oznaceni,nazev_vusc,kod_vusc,nazev_okresu,kod_okresu,nazev_orp,kod_orp,nazev_obce,kod_obce,wkt,x,y,dp_id
3974,"Rokytnice v Orl.h.,,žel.st.",49530,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Rokytnice v Orlických horách,576701,POINT(50.162411 16.464799),16.464799,50.162411,AZI4482
3975,"Úlibice,Řeheč",49536,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Úlibice,573698,POINT(50.421559 15.426732),15.426732,50.421559,AZI4483
3976,"Mezilesí,,na Drážkách",49549,Královéhradecký kraj,CZ052,Náchod,CZ0523,Nové Město nad Metují,5211,Mezilesí,574244,POINT(50.354329 16.212745),16.212745,50.354329,AZI4484
3977,"Mezilesí,,na Drážkách",49549,Královéhradecký kraj,CZ052,Náchod,CZ0523,Nové Město nad Metují,5211,Mezilesí,574244,POINT(50.3543 16.212819),16.212819,50.3543,AZI4485
3978,"Rokytnice v Orl.h.,,nákupní středisko",50268,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Rokytnice v Orlických horách,576701,POINT(50.166196 16.466962),16.466962,50.166196,AZI4486
3979,"Rokytnice v Orl.h.,,nákupní středisko",50268,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Rokytnice v Orlických horách,576701,POINT(50.165701 16.466633),16.466633,50.165701,AZI4487
3980,"Hořice,,aut.st.",50338,Královéhradecký kraj,CZ052,Jičín,CZ0522,Hořice,5204,Hořice,572926,POINT(50.367003 15.629783),15.629783,50.367003,AZI4488
3981,"Hořice,,aut.st.",50338,Královéhradecký kraj,CZ052,Jičín,CZ0522,Hořice,5204,Hořice,572926,POINT(50.366794 15.629636),15.629636,50.366794,AZI4489
3982,"Hořice,,aut.st.",50338,Královéhradecký kraj,CZ052,Jičín,CZ0522,Hořice,5204,Hořice,572926,POINT(50.366659 15.629508),15.629508,50.366659,AZI4490
3983,"Hořice,,aut.st.",50338,Královéhradecký kraj,CZ052,Jičín,CZ0522,Hořice,5204,Hořice,572926,POINT(50.366509 15.629405),15.629405,50.366509,AZI4491
3984,"Hořice,,aut.st.",50338,Královéhradecký kraj,CZ052,Jičín,CZ0522,Hořice,5204,Hořice,572926,POINT(50.366389 15.629284),15.629284,50.366389,AZI4492
3985,"Hořice,,aut.st.",50338,Královéhradecký kraj,CZ052,Jičín,CZ0522,Hořice,5204,Hořice,572926,POINT(50.366241 15.629177),15.629177,50.366241,AZI4493
3986,"Hořice,,aut.st.",50338,Královéhradecký kraj,CZ052,Jičín,CZ0522,Hořice,5204,Hořice,572926,POINT(50.366854 15.629512),15.629512,50.366854,AZI4494
3987,"Hořice,,aut.st.",50338,Královéhradecký kraj,CZ052,Jičín,CZ0522,Hořice,5204,Hořice,572926,POINT(50.366688 15.629362),15.629362,50.366688,AZI4495
3988,"Hořice,,aut.st.",50338,Královéhradecký kraj,CZ052,Jičín,CZ0522,Hořice,5204,Hořice,572926,POINT(50.366568 15.629263),15.629263,50.366568,AZI4496
3989,"Hořice,,aut.st.",50338,Královéhradecký kraj,CZ052,Jičín,CZ0522,Hořice,5204,Hořice,572926,POINT(50.36643 15.629147),15.629147,50.36643,AZI4497
3990,"Hořice,,aut.st.",50338,Královéhradecký kraj,CZ052,Jičín,CZ0522,Hořice,5204,Hořice,572926,POINT(50.366288 15.629045),15.629045,50.366288,AZI4498
3991,"Hradec Králové,,Třebeš odb.",50388,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Hradec Králové,5205,Hradec Králové,569810,POINT(50.188773 15.831218),15.831218,50.188773,AZI4499
3992,"Hradec Králové,,Třebeš odb.",50388,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Hradec Králové,5205,Hradec Králové,569810,POINT(50.188976 15.831409),15.831409,50.188976,AZI4500
3993,"Jičín,,Continental",50400,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Jičín,572659,POINT(50.433523 15.383499),15.383499,50.433523,AZI4501
3994,"Jičín,,Continental",50400,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Jičín,572659,POINT(50.433425 15.383065),15.383065,50.433425,AZI4502
3995,"Nový Hrádek,Rzy,odb.Dlouhé",50473,Královéhradecký kraj,CZ052,Náchod,CZ0523,Náchod,5209,Nový Hrádek,574287,POINT(50.364312 16.276196),16.276196,50.364312,AZI4503
3996,"Nový Hrádek,Rzy,odb.Dlouhé",50473,Královéhradecký kraj,CZ052,Náchod,CZ0523,Náchod,5209,Nový Hrádek,574287,POINT(50.364314 16.276384),16.276384,50.364314,AZI4504
3997,"Nový Hrádek,Rzy,u Pařízků",50474,Královéhradecký kraj,CZ052,Náchod,CZ0523,Náchod,5209,Nový Hrádek,574287,POINT(50.347797 16.261554),16.261554,50.347797,AZI4505
3998,"Nový Hrádek,Rzy,u Pařízků",50474,Královéhradecký kraj,CZ052,Náchod,CZ0523,Náchod,5209,Nový Hrádek,574287,POINT(50.347844 16.261505),16.261505,50.347844,AZI4506
3999,"Janov,Tis,Gestra CZ",50475,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,Janov,576328,POINT(50.345151 16.246087),16.246087,50.345151,AZI4507
4000,"Janov,Tis,Gestra CZ",50475,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,Janov,576328,POINT(50.345161 16.246153),16.246153,50.345161,AZI4508
4001,"Sedloňov,Polom,kaplička",50476,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,Sedloňov,576743,POINT(50.353993 16.305268),16.305268,50.353993,AZI4509
4002,"Sedloňov,Polom,kaplička",50476,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,Sedloňov,576743,POINT(50.354043 16.305363),16.305363,50.354043,AZI4510
4003,"Sedloňov,Polom,lípa",50477,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,Sedloňov,576743,POINT(50.3505 16.311591),16.311591,50.3505,AZI4511
4004,"Sedloňov,Polom,lípa",50477,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,Sedloňov,576743,POINT(50.350526 16.311683),16.311683,50.350526,AZI4512
4005,"Sedloňov,,u Jána",50478,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,Sedloňov,576743,POINT(50.338243 16.300036),16.300036,50.338243,AZI4513
4006,"Sedloňov,,u Jána",50478,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,Sedloňov,576743,POINT(50.338224 16.300434),16.300434,50.338224,AZI4514
4007,"Jasenná,,Balcarák",50481,Královéhradecký kraj,CZ052,Náchod,CZ0523,Jaroměř,5206,Jasenná,574139,POINT(50.324751 15.984594),15.984594,50.324751,AZI4515
4008,"Jasenná,,Balcarák",50481,Královéhradecký kraj,CZ052,Náchod,CZ0523,Jaroměř,5206,Jasenná,574139,POINT(50.324592 15.984737),15.984737,50.324592,AZI4516
4009,"České Meziříčí,Tošov,bažantnice",50482,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,České Meziříčí,576212,POINT(50.268897 16.029646),16.029646,50.268897,AZI4517
4010,"České Meziříčí,Tošov,bažantnice",50482,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,České Meziříčí,576212,POINT(50.268878 16.029906),16.029906,50.268878,AZI4518
4011,"Králova Lhota,,u Javůrků",50483,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,Králova Lhota,576409,POINT(50.294224 15.989252),15.989252,50.294224,AZI4519
4012,"Králova Lhota,,u Javůrků",50483,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,Králova Lhota,576409,POINT(50.294229 15.988901),15.988901,50.294229,AZI4520
4013,"Česká Skalice,Ratibořice,zámek",50509,Královéhradecký kraj,CZ052,Náchod,CZ0523,Náchod,5209,Česká Skalice,573990,POINT(50.416654 16.050679),16.050679,50.416654,AZI4521
4014,"Hradec Králové,Kukleny,Albert",50557,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Hradec Králové,5205,Hradec Králové,569810,POINT(50.199793 15.781771),15.781771,50.199793,AZI4522
4015,"Hradec Králové,Kukleny,Albert",50557,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Hradec Králové,5205,Hradec Králové,569810,POINT(50.199643 15.781864),15.781864,50.199643,AZI4523
4016,"Boháňka,Skála,Okály",50560,Královéhradecký kraj,CZ052,Jičín,CZ0522,Hořice,5204,Boháňka,572705,POINT(50.360867 15.713436),15.713436,50.360867,AZI4524
4017,"Boháňka,Skála,Okály",50560,Královéhradecký kraj,CZ052,Jičín,CZ0522,Hořice,5204,Boháňka,572705,POINT(50.361084 15.713283),15.713283,50.361084,AZI4525
4018,"Božanov,,dolní",50667,Královéhradecký kraj,CZ052,Náchod,CZ0523,Broumov,5201,Božanov,573914,POINT(50.534178 16.372004),16.372004,50.534178,AZI4526
4019,"Hradec Králové,,Podzámčí",50696,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Hradec Králové,5205,Hradec Králové,569810,POINT(50.184627 15.829236),15.829236,50.184627,AZI4527
4020,"Hradec Králové,,Podzámčí",50696,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Hradec Králové,5205,Hradec Králové,569810,POINT(50.184909 15.829479),15.829479,50.184909,AZI4528
4021,"Zdobnice,,u Šmídů",50800,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Zdobnice,576948,POINT(50.216905 16.401751),16.401751,50.216905,AZI4529
4022,"Zdobnice,,u Šmídů",50800,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Zdobnice,576948,POINT(50.216809 16.401568),16.401568,50.216809,AZI4530
4023,"Vilantice,,dolní křiž.",50839,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Dvůr Králové nad Labem,5203,Vilantice,574597,POINT(50.362903 15.797959),15.797959,50.362903,AZI4531
4024,"Vilantice,,dolní křiž.",50839,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Dvůr Králové nad Labem,5203,Vilantice,574597,POINT(50.362949 15.797879),15.797879,50.362949,AZI4532
4025,"Kopidlno,,žel.přejezd",50900,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Kopidlno,573060,POINT(50.336489 15.27331),15.27331,50.336489,AZI4533
4026,"Kopidlno,,žel.přejezd",50900,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Kopidlno,573060,POINT(50.336453 15.272819),15.272819,50.336453,AZI4534
4027,"Trutnov,,hřbitov",50918,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Trutnov,5214,Trutnov,579025,POINT(50.555784 15.903306),15.903306,50.555784,AZI4535
4028,"Trutnov,,žel.st.",50919,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Trutnov,5214,Trutnov,579025,POINT(50.564991 15.910352),15.910352,50.564991,AZI4536
4029,"Trutnov,,žel.st.",50919,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Trutnov,5214,Trutnov,579025,POINT(50.564819 15.910323),15.910323,50.564819,AZI4537
4030,"Solnice,Ještětice,u Königů",51055,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Solnice,576808,POINT(50.228013 16.221119),16.221119,50.228013,AZI4538
4031,"Solnice,Ještětice,u Königů",51055,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Solnice,576808,POINT(50.227647 16.221621),16.221621,50.227647,AZI4539
4032,"Velichovky,Hustířany,točna",51056,Královéhradecký kraj,CZ052,Náchod,CZ0523,Jaroměř,5206,Velichovky,574554,POINT(50.355381 15.805352),15.805352,50.355381,AZI4540
4033,"Jaroměř,,gymnázium",51111,Královéhradecký kraj,CZ052,Náchod,CZ0523,Jaroměř,5206,Jaroměř,574121,POINT(50.34979 15.919948),15.919948,50.34979,AZI4541
4034,"Jaroměř,,gymnázium",51111,Královéhradecký kraj,CZ052,Náchod,CZ0523,Jaroměř,5206,Jaroměř,574121,POINT(50.349761 15.919744),15.919744,50.349761,AZI4542
4035,"Jaroměř,,poliklinika",51112,Královéhradecký kraj,CZ052,Náchod,CZ0523,Jaroměř,5206,Jaroměř,574121,POINT(50.353221 15.91986),15.91986,50.353221,AZI4543
4036,"Jaroměř,,poliklinika",51112,Královéhradecký kraj,CZ052,Náchod,CZ0523,Jaroměř,5206,Jaroměř,574121,POINT(50.353248 15.920178),15.920178,50.353248,AZI4544
4037,"Jaroměř,,Na Obci",51113,Královéhradecký kraj,CZ052,Náchod,CZ0523,Jaroměř,5206,Jaroměř,574121,POINT(50.352654 15.915713),15.915713,50.352654,AZI4545
4038,"Jaroměř,,Na Obci",51113,Královéhradecký kraj,CZ052,Náchod,CZ0523,Jaroměř,5206,Jaroměř,574121,POINT(50.352964 15.916118),15.916118,50.352964,AZI4546
4039,"Újezd p.Tr.,Semínova Lhota",51120,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Újezd pod Troskami,573680,POINT(50.515351 15.279758),15.279758,50.515351,AZI4547
4040,"Újezd p.Tr.,Semínova Lhota",51120,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Újezd pod Troskami,573680,POINT(50.515328 15.279856),15.279856,50.515328,AZI4548
4041,"Mladějov,Hubojedy",51132,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Mladějov,573205,POINT(50.469445 15.231076),15.231076,50.469445,AZI4549
4042,"Říčky v Orl.h.,,Mezivrší",51133,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Říčky v Orlických horách,576735,POINT(50.229325 16.490802),16.490802,50.229325,AZI4550
4043,"Říčky v Orl.h.,,Mezivrší",51133,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Říčky v Orlických horách,576735,POINT(50.229353 16.491062),16.491062,50.229353,AZI4551
4044,"Sněžné,,Horalka",51135,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Dobruška,5202,Sněžné,576794,POINT(50.339978 16.282237),16.282237,50.339978,AZI4552
4045,"Rybná n.Zdob.,,u Opletalů",51195,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Rybná nad Zdobnicí,576727,POINT(50.1125 16.376082),16.376082,50.1125,AZI4553
4046,"Rybná n.Zdob.,,u Opletalů",51195,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Rybná nad Zdobnicí,576727,POINT(50.11252 16.375941),16.375941,50.11252,AZI4554
4047,"Rychnovek,,žel.zast.",51256,Královéhradecký kraj,CZ052,Náchod,CZ0523,Jaroměř,5206,Rychnovek,574406,POINT(50.360979 15.969897),15.969897,50.360979,AZI4555
4048,"Rychnovek,,žel.zast.",51256,Královéhradecký kraj,CZ052,Náchod,CZ0523,Jaroměř,5206,Rychnovek,574406,POINT(50.360973 15.970009),15.970009,50.360973,AZI4556
4049,"Nové Město n.Met.,,Pekelská",51435,Královéhradecký kraj,CZ052,Náchod,CZ0523,Nové Město nad Metují,5211,Nové Město nad Metují,574279,POINT(50.350299 16.153943),16.153943,50.350299,AZI4557
4050,"Nové Město n.Met.,,Pekelská",51435,Královéhradecký kraj,CZ052,Náchod,CZ0523,Nové Město nad Metují,5211,Nové Město nad Metují,574279,POINT(50.350352 16.153843),16.153843,50.350352,AZI4558
4051,"Soběraz,,haly",51442,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Soběraz,573361,POINT(50.471141 15.404891),15.404891,50.471141,AZI4559
4052,"Soběraz,,haly",51442,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Soběraz,573361,POINT(50.471094 15.404923),15.404923,50.471094,AZI4560
4053,"Hostinné,,Vrchlabská",51449,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Vrchlabí,5215,Hostinné,579297,POINT(50.546081 15.704833),15.704833,50.546081,AZI4561
4054,"Hostinné,,Vrchlabská",51449,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Vrchlabí,5215,Hostinné,579297,POINT(50.545858 15.705358),15.705358,50.545858,AZI4562
4055,"Žacléř,,kolonie",51450,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Trutnov,5214,Žacléř,579874,POINT(50.667469 15.913789),15.913789,50.667469,AZI4563
4056,"Žacléř,,kolonie",51450,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Trutnov,5214,Žacléř,579874,POINT(50.666959 15.913202),15.913202,50.666959,AZI4564
4057,"Voděrady,Nová Ves,na pasekách",51454,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Voděrady,576891,POINT(50.206144 16.125956),16.125956,50.206144,AZI4565
4058,"Voděrady,Nová Ves,na pasekách",51454,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Voděrady,576891,POINT(50.205821 16.125576),16.125576,50.205821,AZI4566
4059,"Rychnov n.Kněž.,,Penny market",51455,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Rychnov nad Kněžnou,576069,POINT(50.153991 16.279229),16.279229,50.153991,AZI4567
4060,"Rychnov n.Kněž.,,Penny market",51455,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Rychnov nad Kněžnou,576069,POINT(50.154093 16.279109),16.279109,50.154093,AZI4568
4061,"Rychnov n.Kněž.,Lipovka,Malá Lipovka",51456,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Rychnov nad Kněžnou,576069,POINT(50.173831 16.257907),16.257907,50.173831,AZI4569
4062,"Rychnov n.Kněž.,Lipovka,Malá Lipovka",51456,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Rychnov nad Kněžnou,576069,POINT(50.173656 16.257919),16.257919,50.173656,AZI4570
4063,"Rychnov n.Kněž.,Lipovka,bytovky",51457,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Rychnov nad Kněžnou,576069,POINT(50.175426 16.250153),16.250153,50.175426,AZI4571
4064,"Rychnov n.Kněž.,Lipovka,bytovky",51457,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Rychnov nad Kněžnou,576069,POINT(50.174845 16.24835),16.24835,50.174845,AZI4572
4065,"Rychnov n.Kněž.,Lipovka,bytovky",51457,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Rychnov nad Kněžnou,576069,POINT(50.174815 16.24861),16.24861,50.174815,AZI4573
4066,"Meziměstí,Starostín",51623,Královéhradecký kraj,CZ052,Náchod,CZ0523,Broumov,5201,Meziměstí,574252,POINT(50.633162 16.225871),16.225871,50.633162,AZI4574
4067,"Meziměstí,Starostín",51623,Královéhradecký kraj,CZ052,Náchod,CZ0523,Broumov,5201,Meziměstí,574252,POINT(50.633223 16.225959),16.225959,50.633223,AZI4575
4068,"Meziměstí,,žel.st.",51624,Královéhradecký kraj,CZ052,Náchod,CZ0523,Broumov,5201,Meziměstí,574252,POINT(50.626142 16.242707),16.242707,50.626142,AZI4576
4069,"Meziměstí,,žel.st.",51624,Královéhradecký kraj,CZ052,Náchod,CZ0523,Broumov,5201,Meziměstí,574252,POINT(50.626231 16.242789),16.242789,50.626231,AZI4577
4070,"Vamberk,,dolní závod",51635,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Rychnov nad Kněžnou,5213,Vamberk,576883,POINT(50.115155 16.280315),16.280315,50.115155,AZI4578
4071,"Častolovice,,Dvůr Polná",51824,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Kostelec nad Orlicí,5208,Častolovice,576182,POINT(50.139993 16.184865),16.184865,50.139993,AZI4579
4072,"Častolovice,,Dvůr Polná",51824,Královéhradecký kraj,CZ052,Rychnov nad Kněžnou,CZ0524,Kostelec nad Orlicí,5208,Častolovice,576182,POINT(50.140037 16.184764),16.184764,50.140037,AZI4580
4073,"Nové Město n.Met.,,Na Výsluní",51868,Královéhradecký kraj,CZ052,Náchod,CZ0523,Nové Město nad Metují,5211,Nové Město nad Metují,574279,POINT(50.357677 16.159182),16.159182,50.357677,AZI4581
4074,"Nové Město n.Met.,,Na Výsluní",51868,Královéhradecký kraj,CZ052,Náchod,CZ0523,Nové Město nad Metují,5211,Nové Město nad Metují,574279,POINT(50.35778 16.158838),16.158838,50.35778,AZI4582
4075,"Vysokov,,MESA",51869,Královéhradecký kraj,CZ052,Náchod,CZ0523,Náchod,5209,Vysokov,574643,POINT(50.400272 16.108423),16.108423,50.400272,AZI4583
4076,"Vysokov,,MESA",51869,Královéhradecký kraj,CZ052,Náchod,CZ0523,Náchod,5209,Vysokov,574643,POINT(50.400233 16.108547),16.108547,50.400233,AZI4584
4077,"Kopidlno,Ledkov",51871,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Kopidlno,573060,POINT(50.342839 15.239449),15.239449,50.342839,AZI4585
4078,"Kopidlno,Ledkov",51871,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Kopidlno,573060,POINT(50.342781 15.239406),15.239406,50.342781,AZI4586
4079,"Mladějov,Střeleč",51872,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Mladějov,573205,POINT(50.484718 15.255242),15.255242,50.484718,AZI4587
4080,"Mladějov,Střeleč",51872,Královéhradecký kraj,CZ052,Jičín,CZ0522,Jičín,5207,Mladějov,573205,POINT(50.484696 15.25532),15.25532,50.484696,AZI4588
4081,"Třebechovice p.Oreb.,,škola",51885,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Hradec Králové,5205,Třebechovice pod Orebem,571041,POINT(50.198276 15.995244),15.995244,50.198276,AZI4589
4082,"Třebechovice p.Oreb.,,škola",51885,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Hradec Králové,5205,Třebechovice pod Orebem,571041,POINT(50.198218 15.995097),15.995097,50.198218,AZI4590
4083,"Třebechovice p.Oreb.,Štěnkov,náves",51886,Královéhradecký kraj,CZ052,Hradec Králové,CZ0521,Hradec Králové,5205,Třebechovice pod Orebem,571041,POINT(50.183329 15.998089),15.998089,50.183329,AZI4591
4084,"Pilníkov,,škola",51920,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Trutnov,5214,Pilníkov,579599,POINT(50.534161 15.82072),15.82072,50.534161,AZI4592
4085,"Lampertice,,žel.zast.",51921,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Trutnov,5214,Žacléř,579874,POINT(50.673261 15.927991),15.927991,50.673261,AZI4593
4086,"Lampertice,,žel.zast.",51921,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Trutnov,5214,Lampertice,548804,POINT(50.673243 15.929066),15.929066,50.673243,AZI4594
4087,"Dolní Kalná,,koupaliště",52046,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Vrchlabí,5215,Dolní Kalná,579157,POINT(50.540005 15.626913),15.626913,50.540005,AZI4597
4088,"Dolní Kalná,,koupaliště",52046,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Vrchlabí,5215,Dolní Kalná,579157,POINT(50.540005 15.626913),15.626913,50.540005,AZI4598
4089,"Královec,,Černý most",52079,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Trutnov,5214,Královec,530808,POINT(50.664881 15.967),15.967,50.664881,AZI4601
4090,"Královec,,Černý most",52079,Královéhradecký kraj,CZ052,Trutnov,CZ0525,Trutnov,5214,Královec,530808,POINT(50.665037 15.967196),15.967196,50.665037,AZI4602
